id,center_lng,center_lat
13,100.17612244300551,5.475191244277667
14,100.17612244300551,5.466249009298778
16,100.17612244300551,5.4483641388889925
17,100.17612244300551,5.439421503889786
18,100.17612244300551,5.43047873598219
33,100.17612244300551,5.296321415201046
34,100.17612244300551,5.2873765501303955
35,100.17612244300551,5.278431555823569
65,100.18510559584672,5.484133345484791
66,100.18510559584672,5.475191244277667
67,100.18510559584672,5.466249009298778
68,100.18510559584672,5.457306640763941
69,100.18510559584672,5.4483641388889925
70,100.18510559584672,5.439421503889786
71,100.18510559584672,5.43047873598219
72,100.18510559584672,5.4215358353820875
73,100.18510559584672,5.412592802305379
74,100.18510559584672,5.403649636967982
75,100.18510559584672,5.394706339585828
76,100.18510559584672,5.385762910374868
77,100.18510559584672,5.376819349551065
78,100.18510559584672,5.367875657330401
84,100.18510559584672,5.314210756769268
85,100.18510559584672,5.305266150819378
86,100.18510559584672,5.296321415201046
87,100.18510559584672,5.2873765501303955
88,100.18510559584672,5.278431555823569
119,100.1940887486879,5.475191244277667
120,100.1940887486879,5.466249009298778
121,100.1940887486879,5.457306640763941
122,100.1940887486879,5.4483641388889925
123,100.1940887486879,5.439421503889786
124,100.1940887486879,5.43047873598219
125,100.1940887486879,5.4215358353820875
126,100.1940887486879,5.412592802305379
127,100.1940887486879,5.403649636967982
128,100.1940887486879,5.394706339585828
129,100.1940887486879,5.385762910374868
130,100.1940887486879,5.376819349551065
131,100.1940887486879,5.367875657330401
132,100.1940887486879,5.358931833928873
133,100.1940887486879,5.349987879562493
134,100.1940887486879,5.341043794447289
135,100.1940887486879,5.332099578799308
136,100.1940887486879,5.323155232834608
137,100.1940887486879,5.314210756769268
138,100.1940887486879,5.305266150819378
139,100.1940887486879,5.296321415201046
140,100.1940887486879,5.2873765501303955
173,100.20307190152911,5.466249009298778
174,100.20307190152911,5.457306640763941
175,100.20307190152911,5.4483641388889925
176,100.20307190152911,5.439421503889786
177,100.20307190152911,5.43047873598219
178,100.20307190152911,5.4215358353820875
179,100.20307190152911,5.412592802305379
180,100.20307190152911,5.403649636967982
181,100.20307190152911,5.394706339585828
182,100.20307190152911,5.385762910374868
183,100.20307190152911,5.376819349551065
184,100.20307190152911,5.367875657330401
185,100.20307190152911,5.358931833928873
186,100.20307190152911,5.349987879562493
187,100.20307190152911,5.341043794447289
188,100.20307190152911,5.332099578799308
189,100.20307190152911,5.323155232834608
190,100.20307190152911,5.314210756769268
191,100.20307190152911,5.305266150819378
192,100.20307190152911,5.296321415201046
193,100.20307190152911,5.2873765501303955
194,100.20307190152911,5.278431555823569
227,100.2120550543703,5.457306640763941
228,100.2120550543703,5.4483641388889925
229,100.2120550543703,5.439421503889786
230,100.2120550543703,5.43047873598219
231,100.2120550543703,5.4215358353820875
232,100.2120550543703,5.412592802305379
233,100.2120550543703,5.403649636967982
234,100.2120550543703,5.394706339585828
235,100.2120550543703,5.385762910374868
236,100.2120550543703,5.376819349551065
237,100.2120550543703,5.367875657330401
238,100.2120550543703,5.358931833928873
239,100.2120550543703,5.349987879562493
240,100.2120550543703,5.341043794447289
241,100.2120550543703,5.332099578799308
242,100.2120550543703,5.323155232834608
243,100.2120550543703,5.314210756769268
244,100.2120550543703,5.305266150819378
245,100.2120550543703,5.296321415201046
246,100.2120550543703,5.2873765501303955
247,100.2120550543703,5.278431555823569
279,100.22103820721148,5.466249009298778
280,100.22103820721148,5.457306640763941
281,100.22103820721148,5.4483641388889925
282,100.22103820721148,5.439421503889786
283,100.22103820721148,5.43047873598219
284,100.22103820721148,5.4215358353820875
285,100.22103820721148,5.412592802305379
286,100.22103820721148,5.403649636967982
287,100.22103820721148,5.394706339585828
288,100.22103820721148,5.385762910374868
289,100.22103820721148,5.376819349551065
290,100.22103820721148,5.367875657330401
291,100.22103820721148,5.358931833928873
292,100.22103820721148,5.349987879562493
293,100.22103820721148,5.341043794447289
294,100.22103820721148,5.332099578799308
295,100.22103820721148,5.323155232834608
296,100.22103820721148,5.314210756769268
297,100.22103820721148,5.305266150819378
298,100.22103820721148,5.296321415201046
299,100.22103820721148,5.2873765501303955
300,100.22103820721148,5.278431555823569
332,100.23002136005269,5.466249009298778
333,100.23002136005269,5.457306640763941
334,100.23002136005269,5.4483641388889925
335,100.23002136005269,5.439421503889786
336,100.23002136005269,5.43047873598219
337,100.23002136005269,5.4215358353820875
338,100.23002136005269,5.412592802305379
339,100.23002136005269,5.403649636967982
340,100.23002136005269,5.394706339585828
341,100.23002136005269,5.385762910374868
342,100.23002136005269,5.376819349551065
343,100.23002136005269,5.367875657330401
344,100.23002136005269,5.358931833928873
345,100.23002136005269,5.349987879562493
346,100.23002136005269,5.341043794447289
347,100.23002136005269,5.332099578799308
348,100.23002136005269,5.323155232834608
349,100.23002136005269,5.314210756769268
350,100.23002136005269,5.305266150819378
351,100.23002136005269,5.296321415201046
352,100.23002136005269,5.2873765501303955
385,100.2390045128939,5.466249009298778
386,100.2390045128939,5.457306640763941
387,100.2390045128939,5.4483641388889925
388,100.2390045128939,5.439421503889786
389,100.2390045128939,5.43047873598219
390,100.2390045128939,5.4215358353820875
391,100.2390045128939,5.412592802305379
392,100.2390045128939,5.403649636967982
393,100.2390045128939,5.394706339585828
394,100.2390045128939,5.385762910374868
395,100.2390045128939,5.376819349551065
396,100.2390045128939,5.367875657330401
397,100.2390045128939,5.358931833928873
398,100.2390045128939,5.349987879562493
399,100.2390045128939,5.341043794447289
400,100.2390045128939,5.332099578799308
401,100.2390045128939,5.323155232834608
402,100.2390045128939,5.314210756769268
403,100.2390045128939,5.305266150819378
404,100.2390045128939,5.296321415201046
405,100.2390045128939,5.2873765501303955
406,100.2390045128939,5.278431555823569
437,100.24798766573508,5.475191244277667
438,100.24798766573508,5.466249009298778
439,100.24798766573508,5.457306640763941
440,100.24798766573508,5.4483641388889925
441,100.24798766573508,5.439421503889786
442,100.24798766573508,5.43047873598219
443,100.24798766573508,5.4215358353820875
444,100.24798766573508,5.412592802305379
445,100.24798766573508,5.403649636967982
446,100.24798766573508,5.394706339585828
447,100.24798766573508,5.385762910374868
448,100.24798766573508,5.376819349551065
449,100.24798766573508,5.367875657330401
450,100.24798766573508,5.358931833928873
451,100.24798766573508,5.349987879562493
452,100.24798766573508,5.341043794447289
453,100.24798766573508,5.332099578799308
454,100.24798766573508,5.323155232834608
455,100.24798766573508,5.314210756769268
456,100.24798766573508,5.305266150819378
457,100.24798766573508,5.296321415201046
458,100.24798766573508,5.2873765501303955
459,100.24798766573508,5.278431555823569
460,100.24798766573508,5.269486432496719
489,100.25697081857629,5.484133345484791
490,100.25697081857629,5.475191244277667
491,100.25697081857629,5.466249009298778
492,100.25697081857629,5.457306640763941
493,100.25697081857629,5.4483641388889925
494,100.25697081857629,5.439421503889786
495,100.25697081857629,5.43047873598219
496,100.25697081857629,5.4215358353820875
497,100.25697081857629,5.412592802305379
498,100.25697081857629,5.403649636967982
499,100.25697081857629,5.394706339585828
500,100.25697081857629,5.385762910374868
501,100.25697081857629,5.376819349551065
502,100.25697081857629,5.367875657330401
503,100.25697081857629,5.358931833928873
504,100.25697081857629,5.349987879562493
505,100.25697081857629,5.341043794447289
506,100.25697081857629,5.332099578799308
507,100.25697081857629,5.323155232834608
508,100.25697081857629,5.314210756769268
509,100.25697081857629,5.305266150819378
510,100.25697081857629,5.296321415201046
511,100.25697081857629,5.2873765501303955
512,100.25697081857629,5.278431555823569
543,100.26595397141747,5.475191244277667
544,100.26595397141747,5.466249009298778
545,100.26595397141747,5.457306640763941
546,100.26595397141747,5.4483641388889925
547,100.26595397141747,5.439421503889786
548,100.26595397141747,5.43047873598219
549,100.26595397141747,5.4215358353820875
550,100.26595397141747,5.412592802305379
551,100.26595397141747,5.403649636967982
552,100.26595397141747,5.394706339585828
553,100.26595397141747,5.385762910374868
554,100.26595397141747,5.376819349551065
555,100.26595397141747,5.367875657330401
556,100.26595397141747,5.358931833928873
557,100.26595397141747,5.349987879562493
558,100.26595397141747,5.341043794447289
559,100.26595397141747,5.332099578799308
560,100.26595397141747,5.323155232834608
561,100.26595397141747,5.314210756769268
562,100.26595397141747,5.305266150819378
563,100.26595397141747,5.296321415201046
564,100.26595397141747,5.2873765501303955
565,100.26595397141747,5.278431555823569
566,100.26595397141747,5.269486432496719
596,100.27493712425866,5.475191244277667
597,100.27493712425866,5.466249009298778
598,100.27493712425866,5.457306640763941
599,100.27493712425866,5.4483641388889925
600,100.27493712425866,5.439421503889786
601,100.27493712425866,5.43047873598219
602,100.27493712425866,5.4215358353820875
603,100.27493712425866,5.412592802305379
604,100.27493712425866,5.403649636967982
605,100.27493712425866,5.394706339585828
606,100.27493712425866,5.385762910374868
607,100.27493712425866,5.376819349551065
608,100.27493712425866,5.367875657330401
609,100.27493712425866,5.358931833928873
610,100.27493712425866,5.349987879562493
611,100.27493712425866,5.341043794447289
612,100.27493712425866,5.332099578799308
613,100.27493712425866,5.323155232834608
614,100.27493712425866,5.314210756769268
615,100.27493712425866,5.305266150819378
616,100.27493712425866,5.296321415201046
617,100.27493712425866,5.2873765501303955
618,100.27493712425866,5.278431555823569
619,100.27493712425866,5.269486432496719
620,100.27493712425866,5.260541180366016
650,100.28392027709987,5.466249009298778
651,100.28392027709987,5.457306640763941
652,100.28392027709987,5.4483641388889925
653,100.28392027709987,5.439421503889786
654,100.28392027709987,5.43047873598219
655,100.28392027709987,5.4215358353820875
656,100.28392027709987,5.412592802305379
657,100.28392027709987,5.403649636967982
658,100.28392027709987,5.394706339585828
659,100.28392027709987,5.385762910374868
660,100.28392027709987,5.376819349551065
661,100.28392027709987,5.367875657330401
662,100.28392027709987,5.358931833928873
663,100.28392027709987,5.349987879562493
664,100.28392027709987,5.341043794447289
665,100.28392027709987,5.332099578799308
666,100.28392027709987,5.323155232834608
667,100.28392027709987,5.314210756769268
668,100.28392027709987,5.305266150819378
669,100.28392027709987,5.296321415201046
670,100.28392027709987,5.2873765501303955
671,100.28392027709987,5.278431555823569
672,100.28392027709987,5.269486432496719
673,100.28392027709987,5.260541180366016
703,100.29290342994105,5.466249009298778
704,100.29290342994105,5.457306640763941
705,100.29290342994105,5.4483641388889925
706,100.29290342994105,5.439421503889786
707,100.29290342994105,5.43047873598219
708,100.29290342994105,5.4215358353820875
709,100.29290342994105,5.412592802305379
710,100.29290342994105,5.403649636967982
711,100.29290342994105,5.394706339585828
712,100.29290342994105,5.385762910374868
713,100.29290342994105,5.376819349551065
714,100.29290342994105,5.367875657330401
715,100.29290342994105,5.358931833928873
716,100.29290342994105,5.349987879562493
717,100.29290342994105,5.341043794447289
718,100.29290342994105,5.332099578799308
719,100.29290342994105,5.323155232834608
720,100.29290342994105,5.314210756769268
721,100.29290342994105,5.305266150819378
722,100.29290342994105,5.296321415201046
723,100.29290342994105,5.2873765501303955
724,100.29290342994105,5.278431555823569
756,100.30188658278226,5.466249009298778
757,100.30188658278226,5.457306640763941
758,100.30188658278226,5.4483641388889925
759,100.30188658278226,5.439421503889786
760,100.30188658278226,5.43047873598219
761,100.30188658278226,5.4215358353820875
762,100.30188658278226,5.412592802305379
763,100.30188658278226,5.403649636967982
764,100.30188658278226,5.394706339585828
765,100.30188658278226,5.385762910374868
766,100.30188658278226,5.376819349551065
767,100.30188658278226,5.367875657330401
768,100.30188658278226,5.358931833928873
769,100.30188658278226,5.349987879562493
770,100.30188658278226,5.341043794447289
771,100.30188658278226,5.332099578799308
772,100.30188658278226,5.323155232834608
773,100.30188658278226,5.314210756769268
774,100.30188658278226,5.305266150819378
809,100.31086973562344,5.466249009298778
810,100.31086973562344,5.457306640763941
811,100.31086973562344,5.4483641388889925
812,100.31086973562344,5.439421503889786
813,100.31086973562344,5.43047873598219
814,100.31086973562344,5.4215358353820875
815,100.31086973562344,5.412592802305379
816,100.31086973562344,5.403649636967982
817,100.31086973562344,5.394706339585828
818,100.31086973562344,5.385762910374868
819,100.31086973562344,5.376819349551065
820,100.31086973562344,5.367875657330401
821,100.31086973562344,5.358931833928873
822,100.31086973562344,5.349987879562493
823,100.31086973562344,5.341043794447289
824,100.31086973562344,5.332099578799308
863,100.31985288846464,5.457306640763941
864,100.31985288846464,5.4483641388889925
865,100.31985288846464,5.439421503889786
866,100.31985288846464,5.43047873598219
867,100.31985288846464,5.4215358353820875
868,100.31985288846464,5.412592802305379
869,100.31985288846464,5.403649636967982
870,100.31985288846464,5.394706339585828
871,100.31985288846464,5.385762910374868
872,100.31985288846464,5.376819349551065
873,100.31985288846464,5.367875657330401
874,100.31985288846464,5.358931833928873
918,100.32883604130583,5.439421503889786
919,100.32883604130583,5.43047873598219
920,100.32883604130583,5.4215358353820875
921,100.32883604130583,5.412592802305379
922,100.32883604130583,5.403649636967982
923,100.32883604130583,5.394706339585828
924,100.32883604130583,5.385762910374868
956,100.33781919414704,5.573546952640209
973,100.33781919414704,5.4215358353820875
974,100.33781919414704,5.412592802305379
975,100.33781919414704,5.403649636967982
1009,100.34680234698823,5.573546952640209
1010,100.34680234698823,5.56460620101724
1026,100.34680234698823,5.4215358353820875
1027,100.34680234698823,5.412592802305379
1062,100.35578549982944,5.573546952640209
1063,100.35578549982944,5.56460620101724
1064,100.35578549982944,5.555665313465207
1065,100.35578549982944,5.546724290199766
1066,100.35578549982944,5.537783131436588
1114,100.36476865267062,5.582487568118474
1115,100.36476865267062,5.573546952640209
1116,100.36476865267062,5.56460620101724
1117,100.36476865267062,5.555665313465207
1118,100.36476865267062,5.546724290199766
1119,100.36476865267062,5.537783131436588
1120,100.36476865267062,5.528841837391363
1121,100.36476865267062,5.519900408279797
1132,100.36476865267062,5.4215358353820875
1133,100.36476865267062,5.412592802305379
1134,100.36476865267062,5.403649636967982
1135,100.36476865267062,5.394706339585828
1136,100.36476865267062,5.385762910374868
1167,100.37375180551182,5.582487568118474
1168,100.37375180551182,5.573546952640209
1169,100.37375180551182,5.56460620101724
1170,100.37375180551182,5.555665313465207
1171,100.37375180551182,5.546724290199766
1172,100.37375180551182,5.537783131436588
1173,100.37375180551182,5.528841837391363
1174,100.37375180551182,5.519900408279797
1175,100.37375180551182,5.51095884431761
1176,100.37375180551182,5.502017145720541
1177,100.37375180551182,5.493075312704344
1183,100.37375180551182,5.439421503889786
1184,100.37375180551182,5.43047873598219
1185,100.37375180551182,5.4215358353820875
1186,100.37375180551182,5.412592802305379
1187,100.37375180551182,5.403649636967982
1188,100.37375180551182,5.394706339585828
1189,100.37375180551182,5.385762910374868
1190,100.37375180551182,5.376819349551065
1191,100.37375180551182,5.367875657330401
1220,100.38273495835301,5.582487568118474
1221,100.38273495835301,5.573546952640209
1222,100.38273495835301,5.56460620101724
1223,100.38273495835301,5.555665313465207
1224,100.38273495835301,5.546724290199766
1225,100.38273495835301,5.537783131436588
1226,100.38273495835301,5.528841837391363
1227,100.38273495835301,5.519900408279797
1228,100.38273495835301,5.51095884431761
1229,100.38273495835301,5.502017145720541
1230,100.38273495835301,5.493075312704344
1231,100.38273495835301,5.484133345484791
1232,100.38273495835301,5.475191244277667
1233,100.38273495835301,5.466249009298778
1234,100.38273495835301,5.457306640763941
1235,100.38273495835301,5.4483641388889925
1236,100.38273495835301,5.439421503889786
1237,100.38273495835301,5.43047873598219
1238,100.38273495835301,5.4215358353820875
1239,100.38273495835301,5.412592802305379
1240,100.38273495835301,5.403649636967982
1241,100.38273495835301,5.394706339585828
1242,100.38273495835301,5.385762910374868
1243,100.38273495835301,5.376819349551065
1244,100.38273495835301,5.367875657330401
1245,100.38273495835301,5.358931833928873
1273,100.3917181111942,5.582487568118474
1274,100.3917181111942,5.573546952640209
1275,100.3917181111942,5.56460620101724
1276,100.3917181111942,5.555665313465207
1277,100.3917181111942,5.546724290199766
1278,100.3917181111942,5.537783131436588
1279,100.3917181111942,5.528841837391363
1280,100.3917181111942,5.519900408279797
1281,100.3917181111942,5.51095884431761
1282,100.3917181111942,5.502017145720541
1283,100.3917181111942,5.493075312704344
1284,100.3917181111942,5.484133345484791
1285,100.3917181111942,5.475191244277667
1286,100.3917181111942,5.466249009298778
1287,100.3917181111942,5.457306640763941
1288,100.3917181111942,5.4483641388889925
1289,100.3917181111942,5.439421503889786
1290,100.3917181111942,5.43047873598219
1291,100.3917181111942,5.4215358353820875
1292,100.3917181111942,5.412592802305379
1293,100.3917181111942,5.403649636967982
1294,100.3917181111942,5.394706339585828
1295,100.3917181111942,5.385762910374868
1296,100.3917181111942,5.376819349551065
1297,100.3917181111942,5.367875657330401
1298,100.3917181111942,5.358931833928873
1299,100.3917181111942,5.349987879562493
1322,100.3917181111942,5.144241279902541
1323,100.3917181111942,5.1352942472245875
1324,100.3917181111942,5.126347088987211
1327,100.4007012640354,5.573546952640209
1328,100.4007012640354,5.56460620101724
1329,100.4007012640354,5.555665313465207
1330,100.4007012640354,5.546724290199766
1331,100.4007012640354,5.537783131436588
1332,100.4007012640354,5.528841837391363
1333,100.4007012640354,5.519900408279797
1334,100.4007012640354,5.51095884431761
1335,100.4007012640354,5.502017145720541
1336,100.4007012640354,5.493075312704344
1337,100.4007012640354,5.484133345484791
1338,100.4007012640354,5.475191244277667
1339,100.4007012640354,5.466249009298778
1340,100.4007012640354,5.457306640763941
1341,100.4007012640354,5.4483641388889925
1342,100.4007012640354,5.439421503889786
1343,100.4007012640354,5.43047873598219
1344,100.4007012640354,5.4215358353820875
1345,100.4007012640354,5.412592802305379
1346,100.4007012640354,5.403649636967982
1347,100.4007012640354,5.394706339585828
1348,100.4007012640354,5.385762910374868
1349,100.4007012640354,5.376819349551065
1350,100.4007012640354,5.367875657330401
1351,100.4007012640354,5.358931833928873
1352,100.4007012640354,5.349987879562493
1353,100.4007012640354,5.341043794447289
1354,100.4007012640354,5.332099578799308
1355,100.4007012640354,5.323155232834608
1356,100.4007012640354,5.314210756769268
1375,100.4007012640354,5.144241279902541
1376,100.4007012640354,5.1352942472245875
1377,100.4007012640354,5.126347088987211
1380,100.40968441687659,5.573546952640209
1381,100.40968441687659,5.56460620101724
1382,100.40968441687659,5.555665313465207
1383,100.40968441687659,5.546724290199766
1384,100.40968441687659,5.537783131436588
1385,100.40968441687659,5.528841837391363
1386,100.40968441687659,5.519900408279797
1387,100.40968441687659,5.51095884431761
1388,100.40968441687659,5.502017145720541
1389,100.40968441687659,5.493075312704344
1390,100.40968441687659,5.484133345484791
1391,100.40968441687659,5.475191244277667
1392,100.40968441687659,5.466249009298778
1393,100.40968441687659,5.457306640763941
1394,100.40968441687659,5.4483641388889925
1395,100.40968441687659,5.439421503889786
1396,100.40968441687659,5.43047873598219
1397,100.40968441687659,5.4215358353820875
1398,100.40968441687659,5.412592802305379
1399,100.40968441687659,5.403649636967982
1400,100.40968441687659,5.394706339585828
1401,100.40968441687659,5.385762910374868
1402,100.40968441687659,5.376819349551065
1403,100.40968441687659,5.367875657330401
1404,100.40968441687659,5.358931833928873
1405,100.40968441687659,5.349987879562493
1406,100.40968441687659,5.341043794447289
1407,100.40968441687659,5.332099578799308
1408,100.40968441687659,5.323155232834608
1409,100.40968441687659,5.314210756769268
1410,100.40968441687659,5.305266150819378
1414,100.40968441687659,5.269486432496719
1415,100.40968441687659,5.260541180366016
1416,100.40968441687659,5.2515957996476486
1426,100.40968441687659,5.162134967714584
1427,100.40968441687659,5.15318818680467
1428,100.40968441687659,5.144241279902541
1429,100.40968441687659,5.1352942472245875
1430,100.40968441687659,5.126347088987211
1434,100.4186675697178,5.56460620101724
1435,100.4186675697178,5.555665313465207
1436,100.4186675697178,5.546724290199766
1437,100.4186675697178,5.537783131436588
1438,100.4186675697178,5.528841837391363
1439,100.4186675697178,5.519900408279797
1440,100.4186675697178,5.51095884431761
1441,100.4186675697178,5.502017145720541
1442,100.4186675697178,5.493075312704344
1443,100.4186675697178,5.484133345484791
1444,100.4186675697178,5.475191244277667
1445,100.4186675697178,5.466249009298778
1446,100.4186675697178,5.457306640763941
1447,100.4186675697178,5.4483641388889925
1448,100.4186675697178,5.439421503889786
1449,100.4186675697178,5.43047873598219
1450,100.4186675697178,5.4215358353820875
1451,100.4186675697178,5.412592802305379
1452,100.4186675697178,5.403649636967982
1453,100.4186675697178,5.394706339585828
1454,100.4186675697178,5.385762910374868
1455,100.4186675697178,5.376819349551065
1456,100.4186675697178,5.367875657330401
1457,100.4186675697178,5.358931833928873
1458,100.4186675697178,5.349987879562493
1459,100.4186675697178,5.341043794447289
1460,100.4186675697178,5.332099578799308
1461,100.4186675697178,5.323155232834608
1462,100.4186675697178,5.314210756769268
1463,100.4186675697178,5.305266150819378
1464,100.4186675697178,5.296321415201046
1465,100.4186675697178,5.2873765501303955
1466,100.4186675697178,5.278431555823569
1467,100.4186675697178,5.269486432496719
1468,100.4186675697178,5.260541180366016
1469,100.4186675697178,5.2515957996476486
1470,100.4186675697178,5.242650290557819
1471,100.4186675697178,5.233704653312743
1474,100.4186675697178,5.206866974808456
1475,100.4186675697178,5.197920827104889
1476,100.4186675697178,5.1889745523274
1477,100.4186675697178,5.1800281506923
1478,100.4186675697178,5.1710816224159135
1479,100.4186675697178,5.162134967714584
1480,100.4186675697178,5.15318818680467
1481,100.4186675697178,5.144241279902541
1482,100.4186675697178,5.1352942472245875
1483,100.4186675697178,5.126347088987211
1487,100.42765072255898,5.56460620101724
1488,100.42765072255898,5.555665313465207
1489,100.42765072255898,5.546724290199766
1490,100.42765072255898,5.537783131436588
1491,100.42765072255898,5.528841837391363
1492,100.42765072255898,5.519900408279797
1493,100.42765072255898,5.51095884431761
1494,100.42765072255898,5.502017145720541
1495,100.42765072255898,5.493075312704344
1496,100.42765072255898,5.484133345484791
1497,100.42765072255898,5.475191244277667
1498,100.42765072255898,5.466249009298778
1499,100.42765072255898,5.457306640763941
1500,100.42765072255898,5.4483641388889925
1501,100.42765072255898,5.439421503889786
1502,100.42765072255898,5.43047873598219
1503,100.42765072255898,5.4215358353820875
1504,100.42765072255898,5.412592802305379
1505,100.42765072255898,5.403649636967982
1506,100.42765072255898,5.394706339585828
1507,100.42765072255898,5.385762910374868
1508,100.42765072255898,5.376819349551065
1509,100.42765072255898,5.367875657330401
1510,100.42765072255898,5.358931833928873
1511,100.42765072255898,5.349987879562493
1512,100.42765072255898,5.341043794447289
1513,100.42765072255898,5.332099578799308
1514,100.42765072255898,5.323155232834608
1515,100.42765072255898,5.314210756769268
